name,id,ranking,ranking_points,born_year,versus,hand,height,victory_percentage,clay_victory_percentage,carpet_victory_percentage,grass_victory_percentage,hard_victory_percentage,ace_percentage,doublefault_percentage,first_serve_success_percentage,winning_on_1st_serve_percentage,winning_on_2nd_serve_percentage,overall_win_on_serve_percentage,breakpoint_faced_percentage,breakpoint_saved_percentage
Nicolas Kicker,106044,0,0,1992,"{104259: ['D', 'D'], 104460: ['V'], 104330: ['D'], 105932: ['D'], 104269: ['D'], 104655: ['D'], 106000: ['V'], 106065: ['V'], 104660: ['D'], 104022: ['V'], 111511: ['V'], 105819: ['V'], 105373: ['D'], 104926: ['D'], 106401: ['V'], 105723: ['D'], 120424: ['D'], 105065: ['D'], 105963: ['V'], 105649: ['D'], 105332: ['V'], 105077: ['D'], 105449: ['D'], 103163: ['V'], 105341: ['V']}",R,0.0,42.30769230769231,52.38095238095239,0,0.0,0.0,3.019627579265224,3.5228988424760943,61.44942123804731,40.261701056869654,20.78510317060896,61.04680422747862,80.40816326530611,48.16326530612245
Denis Kudla,106045,0,0,1992,"{106283: ['V'], 105733: ['D'], 105223: ['D'], 105992: ['D', 'V'], 104330: ['V'], 105099: ['D'], 105357: ['D'], 104719: ['D'], 106000: ['D'], 104259: ['D', 'D'], 103188: ['V'], 111202: ['V'], 105561: ['D'], 104471: ['D'], 104607: ['D'], 106401: ['D'], 103970: ['D'], 100644: ['V'], 104229: ['D'], 104999: ['V'], 105227: ['D'], 105385: ['V', 'D', 'D'], 105643: ['V'], 103852: ['D'], 105902: ['V'], 104797: ['V'], 105777: ['V', 'D'], 105539: ['D'], 105441: ['V'], 106423: ['V'], 105641: ['D'], 104735: ['D', 'V'], 104252: ['D'], 105023: ['D'], 103490: ['V'], 103819: ['D'], 105413: ['D'], 104225: ['D'], 105032: ['D'], 106058: ['V', 'V', 'D', 'D'], 103607: ['D'], 104269: ['D'], 103813: ['D'], 104655: ['V'], 105936: ['V'], 105041: ['V'], 105683: ['D'], 104660: ['D'], 105173: ['D', 'D'], 104534: ['D', 'V'], 103908: ['D'], 105053: ['V'], 104542: ['D'], 103333: ['V', 'D', 'V', 'D'], 104545: ['D', 'D'], 106210: ['V'], 104932: ['V'], 103781: ['D', 'D'], 105062: ['D'], 105575: ['D'], 105577: ['D', 'D'], 105453: ['D'], 105583: ['D', 'V'], 104947: ['V'], 105332: ['V', 'D'], 104053: ['D'], 105449: ['D'], 104312: ['D'], 106233: ['D'], 103163: ['D'], 103676: ['D']}",R,180.0,33.33333333333333,22.22222222222222,0,51.85185185185185,25.925925925925924,6.129429470515802,4.036119852236968,58.70844164728417,39.97810918046245,20.987823231632234,60.96593241209468,64.26690079016682,37.92800702370501
Soren Hess Olesen,126526,0,0,1991,"{105250: ['V'], 105149: ['D'], 134770: ['D']}",U,0.0,33.33333333333333,0.0,0,0.0,0.0,2.2792022792022792,3.133903133903134,64.67236467236467,40.45584045584046,19.08831908831909,59.54415954415955,81.63265306122449,53.06122448979592
Sam Querrey,105023,0,0,1987,"{106415: ['V'], 103428: ['D'], 103429: ['V'], 105992: ['D', 'D'], 104620: ['D'], 104460: ['D', 'V', 'V', 'D'], 124014: ['V'], 104976: ['V', 'D', 'D'], 104468: ['D', 'D', 'D', 'D', 'V', 'V'], 104471: ['V', 'V'], 105732: ['V'], 103917: ['D', 'D', 'V'], 103451: ['D', 'V'], 103454: ['D', 'V'], 103344: ['D', 'D'], 102434: ['V', 'D', 'V', 'V'], 104997: ['V', 'V'], 104999: ['V'], 104882: ['V'], 104547: ['V'], 105960: ['V'], 103990: ['D', 'D', 'D', 'D', 'V'], 102967: ['V', 'V', 'V'], 106043: ['D'], 103484: ['D', 'D', 'V', 'D', 'D', 'D', 'D'], 103997: ['D', 'V'], 103999: ['V'], 105028: ['V', 'V', 'V'], 103498: ['D'], 105550: ['V'], 104527: ['D', 'D', 'V', 'D', 'D', 'D'], 105041: ['D', 'V'], 103507: ['D', 'D'], 104534: ['V', 'D', 'D', 'V', 'V', 'V'], 106071: ['D', 'D', 'D'], 104025: ['D'], 200282: ['V'], 105051: ['V', 'V'], 105053: ['D', 'V', 'V', 'V', 'D'], 104542: ['D', 'V', 'D', 'D', 'D', 'V', 'V'], 104545: ['V', 'D', 'V', 'V', 'V', 'D'], 111202: ['D'], 104035: ['V', 'V'], 104548: ['V'], 105062: ['V', 'D', 'D'], 105575: ['V', 'V'], 105064: ['V', 'V', 'D'], 105065: ['V', 'D', 'V'], 103534: ['V'], 103535: ['D'], 102512: ['D'], 105074: ['V'], 105077: ['D', 'D', 'D', 'D'], 105577: ['V', 'D'], 104571: ['V', 'V', 'V', 'D', 'D'], 104810: ['V'], 104068: ['D', 'D', 'V'], 105238: ['D', 'D', 'V', 'V', 'V', 'V'], 105095: ['D', 'V', 'D'], 104586: ['V'], 104076: ['V', 'V'], 105613: ['V'], 103566: ['D', 'D'], 104053: ['D', 'D', 'V', 'D', 'D', 'D', 'V', 'D'], 104594: ['D', 'V', 'D', 'V'], 102035: ['D'], 104597: ['V', 'V', 'D', 'D', 'D', 'D', 'D', 'D'], 104559: ['V'], 106058: ['D'], 103582: ['V'], 104607: ['V', 'D', 'D', 'D', 'D', 'D'], 105572: ['V'], 104098: ['D', 'D', 'V', 'V', 'D'], 124187: ['V'], 103077: ['V'], 103594: ['V'], 103084: ['V', 'V', 'V'], 103598: ['V', 'V', 'V'], 105137: ['V'], 103602: ['D', 'D'], 127157: ['V'], 103607: ['V', 'V'], 103096: ['V'], 104122: ['V'], 105147: ['V'], 104639: ['V'], 103105: ['V', 'V'], 105668: ['D', 'D', 'V'], 111815: ['V'], 105676: ['D', 'D', 'V'], 104022: ['V', 'V'], 103970: ['V', 'D', 'D'], 104655: ['V', 'D'], 103632: ['V', 'V'], 105683: ['V', 'V', 'D', 'V', 'D'], 104660: ['V', 'V', 'V', 'D'], 105173: ['D', 'D', 'D'], 106000: ['V'], 104154: ['V'], 104166: ['D', 'V', 'D', 'V'], 104672: ['V', 'V'], 103888: ['D', 'V', 'D'], 104678: ['D', 'V', 'D', 'V', 'D'], 103017: ['V'], 103656: ['D'], 105194: ['D'], 105341: ['V'], 104180: ['V', 'V', 'D'], 105208: ['D', 'V', 'V', 'D', 'V'], 106233: ['D', 'V', 'D'], 105138: ['D', 'D', 'D'], 103163: ['D', 'D', 'D', 'V', 'V', 'D'], 103676: ['V'], 126207: ['V'], 105216: ['V'], 105217: ['V', 'V'], 102148: ['V'], 105430: ['V'], 104198: ['V', 'V', 'V', 'V', 'D', 'V'], 105223: ['D', 'D', 'V', 'D'], 105227: ['D', 'D', 'D', 'D', 'D'], 103694: ['V', 'V', 'V'], 104719: ['V', 'V'], 103188: ['V', 'V', 'V', 'V', 'V'], 104214: ['V', 'D', 'V', 'V'], 104216: ['V'], 104731: ['V', 'V', 'D', 'V', 'V', 'V', 'D', 'V', 'D', 'D', 'V', 'D', 'V', 'D', 'D'], 111578: ['V', 'V'], 104225: ['V', 'V'], 104229: ['V', 'V', 'V'], 103206: ['V'], 103720: ['D', 'D', 'V', 'D', 'V'], 104745: ['D', 'D', 'D', 'D', 'V'], 103722: ['V'], 105777: ['D', 'D', 'D'], 104755: ['V', 'D', 'D', 'D'], 104250: ['V'], 104252: ['D'], 104330: ['D', 'V', 'V', 'V', 'V'], 104259: ['V', 'D', 'V', 'D'], 105526: ['V'], 103393: ['V'], 103240: ['V', 'V'], 105015: ['V'], 104268: ['D', 'V', 'V', 'V', 'V', 'V'], 104269: ['D', 'V', 'V', 'V', 'V'], 103758: ['V'], 104273: ['D'], 111442: ['V'], 103252: ['V'], 105614: ['V', 'V'], 104792: ['D', 'D'], 103908: ['V', 'V'], 104847: ['V'], 104797: ['D', 'V', 'V', 'V', 'D', 'V', 'D'], 111460: ['V'], 103781: ['V', 'V', 'D'], 104593: ['D', 'V'], 103786: ['D', 'V'], 106045: ['V'], 106216: ['D', 'V'], 103794: ['V', 'V', 'V', 'V'], 103285: ['V', 'V', 'D'], 103799: ['V'], 104312: ['D', 'V', 'D', 'D', 'V', 'D'], 104314: ['V'], 103292: ['D'], 105853: ['V'], 103294: ['V', 'D'], 102783: ['D', 'V', 'V', 'V'], 103808: ['D'], 103812: ['D'], 103813: ['V', 'V'], 104327: ['V'], 106378: ['V', 'V'], 103819: ['D', 'D', 'D'], 104332: ['D', 'V'], 103821: ['V', 'V'], 103823: ['D', 'V'], 104338: ['V', 'D', 'D', 'D', 'D', 'D'], 103835: ['V'], 103325: ['D'], 104864: ['V'], 106401: ['D', 'V', 'D'], 105379: ['V', 'V'], 104868: ['D', 'D'], 103333: ['V', 'V', 'D', 'V', 'V', 'V'], 104871: ['V', 'V', 'D', 'V', 'D'], 105385: ['D'], 103852: ['D', 'D', 'V', 'V', 'D', 'D', 'D', 'D', 'V'], 105373: ['V', 'V'], 104368: ['V'], 103857: ['V'], 102834: ['V', 'V'], 104372: ['V'], 106421: ['D'], 106423: ['V', 'V'], 103868: ['D'], 102845: ['V'], 106432: ['D'], 104386: ['V', 'V', 'D', 'V', 'D', 'D', 'D'], 105292: ['D'], 106298: ['V', 'V'], 105932: ['V'], 104397: ['D'], 105936: ['V', 'D'], 104918: ['D', 'D', 'D', 'D', 'V', 'D', 'D', 'D', 'V'], 104919: ['V'], 111577: ['V', 'V'], 103898: ['V', 'V', 'V', 'V', 'D', 'V', 'V'], 104925: ['D', 'D', 'D', 'D', 'V', 'D', 'D', 'D', 'D', 'V'], 104926: ['D'], 104417: ['D', 'D', 'D', 'D'], 126203: ['V'], 104932: ['V'], 104424: ['V', 'V'], 105449: ['V', 'V', 'V'], 105583: ['D'], 105453: ['D', 'V', 'V', 'V', 'D', 'D', 'D', 'D', 'V'], 105967: ['V'], 103408: ['D'], 104433: ['V', 'V'], 103926: ['D', 'V'], 102905: ['D'], 104958: ['V']}",R,198.0,55.45927209705373,43.87755102040816,0.0,62.22222222222222,57.4025974025974,15.187019188257139,4.08745247148289,59.043682023167385,46.33035635334689,20.689274029533998,67.01963038288089,42.98233215547703,27.1095406360424
Peter Bothwell,126530,0,0,1995,{},R,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moez Chargui,121411,0,0,1993,{},R,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Venus,105030,0,0,1987,"{104386: ['D'], 105159: ['V'], 106058: ['D'], 105292: ['V'], 105934: ['V'], 104600: ['V'], 104604: ['V'], 105053: ['D'], 104736: ['D'], 111202: ['D'], 102821: ['V'], 103529: ['D'], 106026: ['D'], 105579: ['D'], 103852: ['D'], 105585: ['V'], 105842: ['D'], 104500: ['V'], 104949: ['V'], 103990: ['D'], 105449: ['D'], 105332: ['D'], 106298: ['D']}",R,0.0,39.130434782608695,75.0,0,0.0,33.33333333333333,11.31339401820546,5.461638491547465,53.83615084525357,39.79193758127438,20.156046814044213,59.9479843953186,66.66666666666666,39.31623931623932
Carlos Taberner,126535,0,0,1997,{},R,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Bryan Decasa Otico,200460,0,0,1999,{},U,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jack Sock,106058,0,0,1992,"{105216: ['D'], 111442: ['D', 'D'], 105732: ['V', 'V', 'V'], 105430: ['V'], 104198: ['V', 'V'], 105223: ['V', 'D'], 105992: ['D', 'V'], 104527: ['D'], 105227: ['V', 'V', 'V'], 104460: ['V', 'V'], 104719: ['D'], 104979: ['V', 'V'], 104468: ['V', 'D', 'D'], 105238: ['V', 'D'], 111577: ['V', 'V'], 104216: ['V'], 104731: ['D', 'V', 'V', 'D'], 104735: ['V'], 104736: ['V'], 103970: ['D', 'V', 'D'], 100644: ['D', 'V', 'V'], 104229: ['V'], 105065: ['D'], 103720: ['D'], 104745: ['D', 'D', 'D', 'D'], 105585: ['V'], 106378: ['D', 'V'], 105053: ['D', 'D', 'V'], 105777: ['D', 'V', 'V', 'V', 'D'], 104755: ['V', 'V', 'V'], 103990: ['D'], 102967: ['V'], 106298: ['V'], 106043: ['V'], 103484: ['V'], 106045: ['D', 'D', 'V', 'V'], 105023: ['V'], 104259: ['V'], 105030: ['V'], 105032: ['D'], 105292: ['V'], 104269: ['V', 'V'], 105550: ['V', 'V', 'V'], 105807: ['V', 'V'], 105041: ['V', 'V', 'V'], 105554: ['V'], 126094: ['D'], 104534: ['V'], 106071: ['V', 'V', 'D'], 104792: ['D'], 105051: ['V'], 104122: ['D'], 104542: ['D', 'D', 'D'], 105311: ['D', 'V'], 104545: ['D', 'D', 'D', 'D', 'V', 'V', 'V', 'D'], 104291: ['V', 'V'], 104292: ['D'], 103781: ['V'], 104571: ['V'], 105575: ['D'], 104252: ['V'], 104338: ['D'], 104559: ['V'], 104424: ['V'], 105074: ['D', 'V'], 105332: ['V'], 103285: ['V'], 103401: ['D', 'V'], 105577: ['V', 'V'], 106121: ['D'], 104330: ['V'], 103819: ['D', 'D', 'D', 'D'], 104332: ['V'], 104386: ['D'], 105614: ['V'], 105077: ['D'], 104898: ['V', 'V', 'V'], 104594: ['D', 'V'], 104597: ['D', 'D', 'V'], 103997: ['V'], 105881: ['V'], 105583: ['D', 'D'], 103582: ['V', 'V'], 104607: ['D', 'D'], 104864: ['V'], 103843: ['D', 'V'], 104262: ['D', 'V'], 104871: ['V', 'V', 'V'], 105385: ['V', 'V', 'V'], 105643: ['D'], 103852: ['D', 'V', 'V'], 103794: ['V', 'D'], 106415: ['D', 'V'], 103857: ['V'], 105138: ['D', 'V', 'V', 'D'], 104797: ['V'], 103607: ['V', 'V'], 105657: ['V'], 104890: ['V'], 104053: ['D'], 106432: ['V', 'D'], 105154: ['V'], 105671: ['V'], 124116: ['D'], 105676: ['D', 'D', 'D'], 103917: ['D'], 106426: ['V'], 105936: ['V'], 105683: ['D', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'V', 'V', 'V'], 104660: ['V'], 105173: ['V', 'V', 'D', 'V', 'V'], 111575: ['V'], 106233: ['D', 'D', 'V'], 104665: ['D', 'V', 'V'], 103898: ['D', 'V'], 104166: ['V'], 104925: ['D'], 104926: ['V', 'D'], 104997: ['V'], 106210: ['V', 'V', 'V', 'D'], 126203: ['V', 'V'], 104932: ['V'], 104678: ['D'], 106216: ['V'], 105449: ['V', 'V', 'D', 'V', 'V', 'D'], 104999: ['V'], 105453: ['D', 'V', 'V'], 105967: ['V'], 104180: ['V'], 104586: ['D'], 105208: ['V'], 103333: ['D', 'D', 'V', 'D', 'D'], 103163: ['D', 'V', 'V']}",R,185.0,59.92217898832685,62.5,0,57.14285714285714,59.57446808510638,8.470390675161752,5.467476663209364,57.83572874993826,42.97920679606855,22.413197016842002,65.39240381291056,48.05484693877551,30.51658163265306
Lukas Lacko,105041,0,0,1987,"{105217: ['D'], 104534: ['D', 'V', 'D', 'D', 'D', 'V'], 104198: ['D', 'D', 'V'], 105223: ['D', 'D'], 105132: ['D'], 105226: ['D'], 105227: ['D', 'D'], 104719: ['D', 'V'], 104976: ['V'], 105985: ['D'], 103990: ['D'], 105238: ['D'], 104471: ['D'], 103285: ['D'], 103812: ['V'], 104731: ['D', 'V'], 103201: ['V'], 103970: ['D', 'D', 'D', 'D'], 104229: ['V', 'D', 'V'], 104230: ['V'], 103857: ['V'], 103720: ['V'], 104745: ['D', 'D', 'D', 'D'], 103722: ['V'], 104216: ['V'], 106290: ['V'], 104494: ['V'], 102703: ['D'], 104753: ['V'], 105539: ['V'], 104755: ['D', 'D', 'D'], 104500: ['D'], 105526: ['V', 'D'], 104505: ['V'], 106335: ['V'], 103484: ['D'], 103997: ['D'], 105023: ['V', 'D'], 103747: ['V'], 105029: ['V'], 104262: ['D', 'D'], 106058: ['D', 'D', 'D'], 104523: ['D'], 104268: ['V', 'V', 'D'], 103248: ['V'], 104273: ['V'], 105554: ['D'], 104035: ['V'], 104022: ['D', 'D', 'D', 'D'], 106071: ['D'], 124187: ['V'], 104932: ['V'], 105051: ['V', 'D'], 104797: ['D', 'V', 'D', 'D', 'V'], 104542: ['D'], 105311: ['D'], 104545: ['D', 'D', 'D'], 104547: ['D'], 103781: ['D', 'V', 'D'], 106342: ['V'], 105575: ['V', 'D'], 105064: ['V', 'V'], 104252: ['D'], 104813: ['D', 'D'], 124014: ['D'], 106045: ['D'], 103794: ['D'], 105332: ['D'], 105077: ['V', 'V'], 105590: ['V'], 104571: ['V', 'V', 'D', 'D'], 105341: ['V'], 103808: ['V'], 104068: ['V'], 103813: ['D'], 104330: ['D'], 103819: ['D', 'D'], 104332: ['D', 'D', 'D', 'D'], 104386: ['D', 'D'], 103566: ['D'], 103789: ['D'], 104593: ['D'], 104594: ['D'], 104339: ['D'], 106000: ['D'], 108699: ['V'], 104349: ['D'], 103582: ['D', 'V'], 104607: ['D'], 104098: ['D', 'V'], 105379: ['D'], 104868: ['V'], 103333: ['D', 'D', 'V'], 108710: ['V'], 104871: ['D', 'V', 'V'], 105385: ['D', 'V', 'V'], 103852: ['D', 'D'], 105777: ['D'], 111156: ['V'], 103344: ['V', 'V'], 105137: ['D', 'V'], 133430: ['V'], 103096: ['V'], 103668: ['V'], 104890: ['V'], 104635: ['D'], 105589: ['V', 'V'], 104678: ['D', 'V'], 104898: ['V'], 104907: ['V'], 103917: ['D'], 103888: ['D'], 105683: ['D'], 104660: ['V'], 105173: ['D'], 104918: ['D', 'D', 'D'], 104919: ['V'], 104665: ['D'], 105436: ['V'], 104925: ['D'], 104926: ['D', 'D'], 104869: ['V'], 104676: ['D'], 104166: ['V'], 105449: ['D', 'D', 'D'], 105450: ['V'], 104999: ['D'], 101868: ['V'], 105453: ['D', 'D', 'D'], 104944: ['V'], 106035: ['V'], 104947: ['V'], 104180: ['D', 'V'], 104586: ['D'], 105208: ['D'], 106233: ['D', 'D'], 103676: ['V'], 103893: ['V', 'V']}",R,185.0,39.906103286384976,20.0,0,37.142857142857146,43.42105263157895,7.594851405081204,3.1605903362760293,58.91906462699643,41.71440123997574,20.607857672349887,62.32225891232563,56.68983492615117,32.667245873153774
Rodrigo Arus,127570,0,0,1995,"{105985: ['D'], 122669: ['D']}",U,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Lawrence,207971,0,0,1998,{},,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simon Carr,200278,0,0,1999,{},R,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernard Tomic,106071,0,0,1992,"{105985: ['D'], 111442: ['V'], 105731: ['V'], 105732: ['D', 'V', 'D'], 104534: ['V'], 104198: ['V'], 105223: ['D', 'D'], 105992: ['V', 'V', 'D'], 103852: ['V', 'D', 'D'], 105738: ['V'], 105227: ['D', 'D', 'V'], 104460: ['V', 'V'], 103694: ['V'], 104719: ['V'], 106000: ['V', 'D'], 104978: ['V'], 104979: ['V'], 104468: ['D', 'D', 'D'], 105238: ['D', 'D', 'D', 'D', 'V', 'D', 'V', 'D', 'V', 'V'], 104471: ['D'], 104731: ['V', 'V', 'V', 'V', 'D'], 103813: ['V', 'D'], 104736: ['V', 'V'], 103970: ['D', 'D', 'D', 'V', 'V', 'D', 'D'], 104229: ['V'], 104999: ['V', 'D'], 103720: ['V'], 104745: ['D', 'D', 'D'], 104327: ['D'], 105430: ['V'], 106378: ['D'], 105053: ['V', 'D'], 103565: ['V'], 105777: ['D', 'D'], 104755: ['D', 'V', 'D', 'D', 'D', 'D', 'V', 'D', 'D'], 104500: ['V'], 105526: ['V', 'V', 'D'], 102967: ['V'], 106298: ['D'], 106043: ['D', 'D', 'D'], 103484: ['V'], 103997: ['V'], 105023: ['V', 'V', 'V'], 104259: ['D', 'V', 'V'], 104262: ['D'], 105441: ['D'], 105032: ['V'], 106216: ['D'], 106058: ['D', 'D', 'V'], 106423: ['V', 'V', 'D'], 104268: ['V'], 104269: ['D', 'V', 'V', 'V', 'V', 'V'], 104527: ['V', 'D'], 105041: ['V'], 105554: ['D', 'V', 'D'], 104291: ['V'], 105558: ['V'], 104792: ['D', 'D'], 105572: ['V'], 106074: ['V'], 106075: ['V'], 104797: ['V', 'V', 'V', 'D', 'V'], 104542: ['D', 'D', 'D'], 105311: ['V', 'V', 'V'], 104545: ['D', 'D'], 104022: ['D', 'D'], 103523: ['V'], 104548: ['V', 'V'], 105062: ['D'], 106148: ['V'], 105064: ['D', 'V', 'D', 'V'], 104252: ['D', 'D', 'D', 'V', 'D'], 103786: ['V'], 104338: ['D'], 104559: ['D'], 104735: ['V'], 105585: ['V', 'V'], 105842: ['V'], 104563: ['D', 'V'], 105332: ['D', 'D'], 104053: ['D'], 105065: ['V', 'V'], 104312: ['V', 'V'], 104297: ['V'], 105577: ['V'], 103808: ['V', 'V'], 103812: ['D', 'D'], 104214: ['V', 'D'], 104122: ['D', 'V'], 104586: ['V', 'V'], 103819: ['D', 'D', 'D', 'D'], 105357: ['V'], 105077: ['V'], 104898: ['D'], 104594: ['V'], 105539: ['V'], 104856: ['V'], 105113: ['V'], 105583: ['D'], 105373: ['V', 'D'], 103582: ['V', 'V'], 104607: ['D', 'D', 'D', 'D', 'D'], 105633: ['V'], 104098: ['D'], 105379: ['V'], 104868: ['V'], 103333: ['V', 'D', 'V', 'D'], 104871: ['V', 'D'], 105385: ['D', 'D', 'V', 'D'], 105132: ['V'], 103794: ['D', 'D', 'V'], 103598: ['D', 'V'], 106415: ['V'], 105649: ['V'], 104882: ['V'], 104629: ['V'], 103607: ['V', 'V'], 104308: ['V'], 104890: ['V', 'D'], 105147: ['V', 'V', 'V'], 105148: ['V'], 105917: ['D'], 103285: ['D', 'D', 'D', 'V'], 106432: ['V', 'D'], 104386: ['D'], 105292: ['V', 'V'], 105676: ['D', 'V', 'V'], 103917: ['V', 'D'], 104655: ['D'], 103888: ['D', 'D', 'V'], 105011: ['V'], 105683: ['D', 'D', 'D', 'D', 'D'], 104660: ['V', 'V', 'V'], 105173: ['V', 'V', 'V'], 104918: ['D', 'D', 'D', 'D', 'D', 'D'], 104919: ['V'], 105613: ['V'], 104665: ['D'], 103898: ['V', 'V'], 105807: ['D'], 104925: ['D', 'D', 'D', 'D', 'D', 'D'], 104926: ['D', 'V', 'D'], 104997: ['V', 'V'], 104417: ['V'], 106210: ['V'], 104571: ['D'], 104932: ['V'], 104678: ['V', 'D', 'D', 'V'], 103656: ['D'], 105449: ['D', 'D', 'D'], 105453: ['D', 'D', 'V', 'V'], 104330: ['D', 'V', 'V'], 104620: ['V'], 104180: ['D', 'D', 'D', 'V', 'D'], 105208: ['V'], 106233: ['D', 'D'], 105138: ['V', 'D'], 103163: ['V', 'D', 'V', 'V'], 103676: ['V'], 103893: ['D']}",R,193.0,51.21212121212121,35.08771929824561,0,55.172413793103445,54.418604651162795,9.167460468660698,2.0765860163840735,66.37835778243475,47.29281767955801,16.932749095065727,64.22556677462374,52.13803450862715,33.083270817704424
Alexey Vatutin,106072,0,0,1992,{},U,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex De Minaur,200282,0,0,1999,"{104898: ['D'], 105332: ['V'], 105589: ['V'], 104999: ['D'], 106233: ['D'], 105723: ['D'], 105023: ['D']}",R,0.0,28.57142857142857,0.0,0,0.0,33.33333333333333,3.7735849056603774,4.631217838765009,61.23499142367067,38.59348198970841,17.83876500857633,56.43224699828474,107.8125,56.25
Jozef Kovalik,106075,0,0,1992,"{104871: ['D'], 105643: ['D'], 105732: ['V'], 105477: ['D'], 104198: ['V'], 105671: ['V'], 103656: ['D'], 105577: ['D'], 104527: ['D'], 105227: ['V'], 104655: ['D'], 106421: ['D'], 106071: ['D'], 106233: ['D'], 104122: ['D'], 105967: ['D'], 105916: ['V', 'D'], 105341: ['D'], 104926: ['D'], 104997: ['V']}",R,0.0,28.57142857142857,22.22222222222222,0,0.0,40.0,4.2283298097251585,2.9069767441860463,61.36363636363637,40.22198731501057,20.243128964059196,60.46511627906977,69.11764705882352,42.279411764705884
