name,id,ranking,ranking_points,born_year,versus,hand,height,victory_percentage,clay_victory_percentage,carpet_victory_percentage,grass_victory_percentage,hard_victory_percentage,ace_percentage,doublefault_percentage,first_serve_success_percentage,winning_on_1st_serve_percentage,winning_on_2nd_serve_percentage,overall_win_on_serve_percentage,breakpoint_faced_percentage,breakpoint_saved_percentage
Felix Barrientos,101413,0,0,1967,"{100768: ['V'], 110978: ['V'], 110979: ['V'], 101701: ['V'], 101377: ['D'], 110984: ['V'], 101577: ['V', 'V'], 101900: ['D'], 101138: ['D'], 100485: ['D'], 102277: ['V'], 101412: ['V', 'D'], 106782: ['V'], 101349: ['V'], 107680: ['V'], 101499: ['V'], 100772: ['D'], 101605: ['V'], 102119: ['V'], 100713: ['D'], 100587: ['V'], 101485: ['V'], 100529: ['V'], 100923: ['D'], 102843: ['V'], 101906: ['V']}",R,178.0,71.42857142857143,80.0,40.0,66.66666666666666,80.0,2.5316455696202533,5.69620253164557,58.54430379746836,36.708860759493675,18.9873417721519,55.696202531645575,67.3913043478261,32.608695652173914
Boris Becker,101414,0,0,1967,"{100864: ['D'], 101377: ['V', 'V', 'V', 'V'], 100866: ['D', 'V'], 100356: ['V', 'V'], 101381: ['V', 'V', 'V', 'V', 'V', 'D', 'V', 'V'], 100870: ['V', 'D'], 101889: ['V', 'V'], 100360: ['V'], 100362: ['V'], 101387: ['V'], 101900: ['V', 'D', 'V'], 101901: ['V', 'V', 'V'], 101391: ['V', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'V'], 101904: ['V'], 102088: ['V'], 101398: ['D', 'V'], 102148: ['V', 'D'], 101404: ['V', 'D'], 100893: ['V', 'V', 'D', 'D', 'V'], 100894: ['V'], 101407: ['V'], 101409: ['V', 'V', 'D'], 102491: ['V'], 101412: ['V'], 100901: ['V', 'V', 'V', 'V', 'V', 'V'], 100392: ['V'], 100905: ['V', 'V', 'V'], 101932: ['V', 'V'], 102578: ['V'], 102446: ['V'], 101469: ['V'], 102450: ['V', 'V'], 102238: ['D'], 101430: ['V'], 101611: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 100920: ['V', 'V'], 102457: ['V'], 101434: ['V', 'V', 'V', 'V', 'V', 'V'], 100411: ['V'], 101948: ['V', 'V', 'D', 'V', 'D', 'D', 'D', 'D', 'V', 'V', 'D', 'D', 'D', 'D', 'V', 'V', 'D', 'D', 'D'], 100926: ['V', 'V'], 101439: ['V', 'V', 'V', 'V', 'V', 'V'], 101955: ['V', 'V'], 100932: ['V'], 100934: ['V', 'V'], 100936: ['V', 'V', 'V', 'V', 'V', 'D', 'D', 'V', 'V', 'V', 'V', 'D', 'V'], 103720: ['V'], 101962: ['V'], 100939: ['V'], 100428: ['D'], 101965: ['V', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'V'], 100942: ['V', 'D'], 100431: ['V'], 100944: ['V', 'V', 'D', 'V', 'V', 'V'], 100434: ['D', 'V', 'D'], 102167: ['V'], 100950: ['V'], 101463: ['D', 'V', 'V'], 100440: ['D', 'V'], 100954: ['V'], 100955: ['V'], 101468: ['D'], 100445: ['D'], 100446: ['V', 'V', 'V', 'V'], 100449: ['V'], 101475: ['D'], 100452: ['D', 'V'], 101990: ['D', 'D', 'D', 'D', 'V', 'V', 'V', 'V', 'D'], 100967: ['V', 'V'], 101481: ['V', 'V', 'V', 'V'], 101482: ['V'], 108823: ['V'], 100972: ['V', 'V'], 100797: ['D', 'V'], 100978: ['V'], 100982: ['V'], 103017: ['V', 'V'], 105080: ['V'], 100985: ['V'], 101820: ['V', 'D', 'V', 'D', 'V', 'V', 'D'], 101462: ['V'], 101226: ['V'], 100990: ['V', 'D', 'V', 'V'], 101312: ['V', 'D'], 101507: ['V', 'V'], 102021: ['V', 'V', 'D', 'V', 'V', 'V'], 101510: ['D'], 101511: ['D', 'V', 'V', 'V'], 100631: ['D', 'V', 'V', 'V'], 101004: ['V', 'V'], 102029: ['V'], 102031: ['V'], 102035: ['V', 'D', 'D'], 103060: ['V'], 101013: ['D', 'V'], 101014: ['V'], 101016: ['V'], 101529: ['V', 'D', 'V', 'D', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'D', 'V'], 101532: ['V', 'V'], 101022: ['V'], 102085: ['V'], 101026: ['V'], 100515: ['V'], 102401: ['D'], 102854: ['V'], 101030: ['V', 'V', 'V', 'V'], 102257: ['V', 'V', 'V'], 101036: ['D', 'V', 'D', 'V', 'V', 'V', 'V', 'V'], 101549: ['D', 'V'], 101917: ['V'], 101040: ['V'], 100529: ['V', 'V', 'V', 'V', 'V'], 101890: ['V', 'V'], 102259: ['D'], 100532: ['V', 'V', 'V'], 100809: ['V', 'V', 'V', 'V', 'D'], 101048: ['V', 'V', 'V'], 102845: ['D', 'V', 'D', 'V'], 101050: ['V'], 101703: ['V'], 101061: ['D', 'V', 'V'], 101062: ['V', 'V', 'D', 'V', 'V', 'D', 'V', 'V', 'V', 'D'], 101063: ['V', 'V'], 101576: ['V'], 100553: ['V'], 101066: ['V', 'V', 'V'], 100555: ['D'], 102093: ['V', 'D', 'V'], 101582: ['D'], 101071: ['V', 'V', 'V'], 101073: ['D', 'V', 'V', 'V'], 102610: ['D'], 101589: ['V', 'D', 'V'], 102521: ['D', 'V', 'D'], 101080: ['V'], 101594: ['V'], 101084: ['D', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 101086: ['V', 'V', 'V', 'V'], 102437: ['D'], 101601: ['D', 'V'], 102104: ['V', 'D'], 100581: ['D', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'V', 'V'], 101606: ['D', 'V', 'D'], 101096: ['V'], 101609: ['V', 'V', 'V', 'V', 'V', 'V'], 100586: ['V', 'V'], 100587: ['V'], 101613: ['V', 'D', 'V'], 101866: ['V'], 101106: ['V', 'V', 'V', 'V'], 101109: ['V'], 102567: ['V'], 102135: ['V', 'V'], 101113: ['D', 'V'], 101117: ['V', 'V', 'V'], 103166: ['V'], 101119: ['D', 'V'], 101120: ['V', 'V', 'V', 'V', 'D', 'V', 'V', 'V', 'V'], 100609: ['V'], 102146: ['D', 'V'], 100611: ['D'], 101124: ['V', 'V', 'V', 'V'], 102358: ['V', 'V', 'D'], 101126: ['V', 'V'], 101761: ['V'], 100617: ['V', 'V', 'V'], 101131: ['D'], 102103: ['V'], 102158: ['V', 'V', 'D'], 101647: ['V', 'V'], 101649: ['V', 'V', 'V', 'V'], 101138: ['V', 'D', 'V', 'V'], 100628: ['D', 'V'], 101142: ['V', 'D', 'V', 'V', 'V', 'V', 'V', 'D'], 100119: ['V'], 101783: ['V'], 101145: ['V', 'V'], 102563: ['V', 'V', 'D'], 101147: ['V'], 101149: ['V'], 101150: ['V', 'V', 'V'], 100639: ['V'], 101154: ['V'], 100645: ['V'], 101158: ['V'], 102184: ['V'], 100652: ['V', 'V'], 100653: ['V', 'D', 'V'], 101234: ['V'], 100656: ['D', 'D', 'D', 'D', 'V', 'V', 'D', 'V', 'D', 'D', 'V', 'V', 'V', 'V', 'D', 'V', 'D', 'V', 'D', 'D', 'D'], 100657: ['V', 'V', 'V'], 100660: ['V', 'V'], 100661: ['V'], 101686: ['D', 'D'], 100663: ['V'], 102201: ['D'], 102202: ['V', 'V'], 101179: ['D', 'V', 'V', 'V'], 102205: ['V'], 102524: ['D'], 102338: ['V', 'D', 'V', 'V', 'V', 'D'], 101185: ['V', 'V', 'V', 'V', 'V'], 102455: ['V'], 102539: ['D', 'V'], 100676: ['D', 'V', 'D', 'V', 'V', 'V'], 101190: ['V', 'D', 'V', 'V'], 101191: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'D'], 101195: ['D', 'V', 'V', 'D', 'V'], 101196: ['V', 'D', 'V', 'D'], 102223: ['V'], 100689: ['V', 'V', 'D', 'D', 'V', 'V', 'V', 'V'], 103498: ['D'], 100696: ['V'], 101723: ['D', 'V', 'D', 'V', 'V', 'V'], 101214: ['V', 'V'], 101093: ['V'], 101964: ['V', 'V', 'D', 'D', 'V', 'V', 'V', 'V', 'D', 'V', 'D', 'D', 'V', 'V', 'V', 'D', 'D', 'D', 'D', 'D'], 101776: ['V', 'V'], 100923: ['D', 'V', 'V', 'V', 'V', 'V'], 101733: ['D', 'V', 'D', 'D', 'V', 'D', 'V'], 101222: ['D', 'D', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'D', 'V', 'D', 'V', 'D', 'V', 'V', 'D', 'V', 'V', 'D', 'V', 'V', 'V', 'D', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 102247: ['V', 'V'], 101736: ['V', 'V', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'V', 'D', 'D', 'D'], 100713: ['V', 'V', 'V'], 100714: ['D', 'V', 'V', 'V'], 102765: ['V', 'D'], 101230: ['V', 'V', 'D', 'D', 'V', 'V', 'V'], 100719: ['V'], 101233: ['V'], 101746: ['V', 'D'], 101235: ['V', 'D', 'V', 'V', 'D', 'D'], 101750: ['V'], 100727: ['V'], 100728: ['V', 'V', 'V'], 100730: ['V'], 101098: ['V', 'D', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'V', 'V', 'D', 'V'], 101888: ['V'], 100736: ['V'], 101249: ['V', 'V', 'V'], 101251: ['V'], 100740: ['V'], 100744: ['V', 'V', 'D'], 101868: ['V'], 100747: ['V'], 101772: ['V', 'V', 'V', 'D', 'V', 'V', 'V'], 101774: ['D', 'D', 'V', 'V'], 101775: ['V'], 101264: ['V'], 101265: ['V', 'V', 'D', 'V', 'V', 'V', 'V', 'D', 'V'], 101727: ['V', 'V', 'V', 'V', 'V'], 100757: ['V', 'V', 'V', 'V', 'D', 'D', 'V', 'V', 'D'], 100759: ['V'], 101659: ['V'], 100763: ['D', 'D', 'D', 'V', 'D', 'V', 'V', 'V', 'V'], 101276: ['V', 'V', 'V'], 100253: ['V'], 101591: ['V'], 101792: ['D'], 101793: ['V', 'V', 'V', 'V', 'V', 'V', 'D'], 100772: ['V', 'V', 'V'], 101285: ['V'], 101097: ['V', 'V'], 101806: ['V', 'V', 'V'], 101789: ['V'], 100272: ['D'], 101809: ['D'], 101298: ['V', 'D', 'V', 'V', 'D', 'V', 'V', 'V'], 100280: ['V'], 100282: ['V'], 100284: ['V', 'V', 'V', 'V', 'V', 'V'], 101309: ['V', 'V', 'D', 'V', 'V'], 102133: ['V'], 100800: ['D', 'V'], 101826: ['V'], 101318: ['V', 'V', 'V', 'V'], 101320: ['V', 'V', 'D', 'V', 'V', 'D'], 106441: ['V'], 100810: ['V', 'V'], 101835: ['V'], 100300: ['V'], 102562: ['D'], 100815: ['V', 'V', 'V', 'V', 'V'], 101843: ['D', 'D', 'V', 'V'], 102701: ['V', 'D', 'V', 'D', 'V'], 101334: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 102456: ['D', 'D', 'V', 'V'], 100315: ['V', 'V', 'V'], 100829: ['V', 'V', 'D', 'V', 'V'], 100830: ['V'], 101344: ['V'], 100321: ['V'], 102882: ['V'], 100835: ['V'], 100836: ['V'], 100837: ['V', 'V', 'V', 'D', 'V'], 102374: ['D', 'V', 'D'], 101354: ['V'], 101543: ['V'], 100844: ['V'], 100946: ['V', 'V', 'V', 'D', 'V'], 101358: ['V', 'D', 'D', 'V'], 100997: ['V'], 101362: ['V', 'V'], 100342: ['V', 'V'], 100855: ['V', 'V', 'V'], 100857: ['V', 'D', 'V', 'V', 'V', 'D'], 100607: ['V'], 101373: ['V'], 101374: ['V', 'V']}",R,190.0,76.12419700214133,65.93406593406593,79.43925233644859,82.26950354609929,75.86206896551724,12.221226045052113,5.642721057940155,57.365796256864286,45.54522021741567,21.391348201277598,66.93656841869327,41.35599415204678,27.174707602339183
Joao Cunha Silva,101416,0,0,1967,"{102403: ['D'], 101124: ['D'], 101382: ['D'], 101897: ['D', 'D'], 101900: ['D'], 101133: ['V'], 102158: ['D'], 100368: ['V'], 108818: ['V'], 101651: ['V'], 100884: ['D'], 108821: ['V'], 101142: ['V'], 101593: ['D'], 101404: ['D', 'D'], 101150: ['D', 'D'], 101664: ['V'], 102437: ['D'], 100908: ['D'], 102446: ['D'], 101938: ['V'], 107829: ['D'], 101686: ['D'], 102456: ['D', 'D'], 100923: ['D', 'D'], 102031: ['D', 'D'], 101439: ['D'], 101440: ['D', 'D', 'V'], 102722: ['V'], 100936: ['D'], 101962: ['D', 'D'], 101195: ['D'], 101901: ['D'], 100437: ['V'], 101462: ['D', 'D', 'D'], 107097: ['D'], 100955: ['V'], 102238: ['V'], 101728: ['V'], 101473: ['D'], 101731: ['D'], 100711: ['V'], 101736: ['D'], 101481: ['D', 'V'], 101735: ['D', 'D', 'D'], 101230: ['D', 'V'], 102000: ['D'], 101233: ['D'], 101234: ['D'], 101235: ['D', 'D'], 101751: ['V'], 108373: ['V'], 100628: ['D'], 100730: ['V'], 101243: ['V'], 101337: ['V'], 100991: ['V'], 104000: ['D'], 101511: ['D', 'V', 'V'], 102024: ['D'], 101515: ['D'], 101772: ['D'], 101774: ['D'], 108431: ['V'], 101776: ['V'], 101265: ['D'], 103824: ['D'], 104339: ['V'], 103318: ['V'], 102375: ['D'], 100763: ['V'], 101276: ['V'], 102800: ['V', 'V'], 101792: ['D'], 102811: ['D'], 101797: ['D'], 101543: ['V'], 101805: ['V'], 103182: ['D'], 101809: ['D'], 101406: ['D'], 100792: ['V'], 101309: ['D'], 101920: ['D'], 101062: ['D'], 101063: ['D', 'V'], 102088: ['D'], 101098: ['D'], 101066: ['V'], 106615: ['V'], 101582: ['D'], 101071: ['V'], 101073: ['D'], 102610: ['D'], 101843: ['D'], 101332: ['D', 'V'], 101334: ['D'], 101080: ['D'], 111065: ['V'], 102362: ['V'], 101285: ['V'], 100837: ['D', 'D'], 102374: ['D'], 108007: ['D'], 101609: ['D'], 102378: ['D'], 101358: ['D'], 101362: ['D'], 101368: ['V'], 102905: ['D'], 101375: ['V'], 101205: ['D']}",R,173.0,34.32835820895522,33.33333333333333,40.0,20.0,36.666666666666664,2.9311885612153707,3.0205540661304737,61.966041108132266,39.60679177837355,17.569258266309205,57.17605004468275,78.90243902439025,46.463414634146346
Mario Rincon,101417,0,0,1967,"{100800: ['D'], 101382: ['D', 'D', 'V', 'D'], 106695: ['D'], 102088: ['D'], 101897: ['D', 'D'], 101991: ['D'], 102887: ['D'], 101167: ['V'], 101809: ['D'], 102463: ['D'], 100947: ['D'], 101430: ['D'], 102839: ['D'], 101976: ['D', 'V'], 101439: ['D'], 101178: ['D'], 101979: ['D'], 110878: ['V'], 101407: ['D']}",R,0,16.666666666666664,17.647058823529413,0,0.0,14.285714285714285,3.8128249566724435,4.852686308492201,69.49740034662045,42.114384748700175,13.864818024263432,55.9792027729636,73.33333333333333,33.33333333333333
Vaclav Roubicek,101420,0,0,1967,"{102338: ['D'], 101059: ['V'], 100900: ['V'], 101381: ['D'], 101031: ['D'], 100490: ['D'], 102247: ['D'], 101775: ['D'], 101649: ['D'], 101490: ['D'], 101812: ['D'], 101686: ['D'], 101404: ['D'], 100701: ['V'], 101233: ['V']}",R,185.0,26.666666666666668,30.76923076923077,0,0.0,0.0,3.2414910858995136,5.024311183144246,58.995137763371154,35.17017828200972,18.152350081037277,53.322528363047,86.45833333333334,41.66666666666667
Veli Paloheimo,101421,0,0,1967,"{101120: ['D'], 101506: ['V'], 101382: ['V', 'V'], 101767: ['D'], 108552: ['V'], 100529: ['V', 'D'], 106506: ['V'], 100747: ['D'], 101900: ['D'], 101391: ['V'], 101264: ['D'], 101142: ['D', 'D'], 101274: ['D', 'D'], 101659: ['V'], 101276: ['D', 'D'], 101149: ['D'], 101407: ['V'], 100896: ['D'], 101793: ['D'], 101154: ['V'], 101190: ['D', 'D'], 101030: ['D'], 101287: ['V'], 107560: ['D'], 101532: ['V'], 102154: ['D'], 101511: ['D'], 101106: ['D'], 101404: ['V', 'D'], 101552: ['V'], 101256: ['D', 'D'], 101298: ['D', 'D', 'D'], 101982: ['V'], 101178: ['V'], 101179: ['V', 'D'], 100284: ['D'], 100810: ['V'], 101439: ['V'], 101440: ['V'], 101281: ['V'], 101058: ['D'], 101195: ['V'], 101062: ['D'], 101063: ['D'], 101320: ['V'], 100809: ['V'], 101578: ['V'], 101196: ['V'], 101580: ['V'], 101746: ['V', 'D'], 100944: ['V'], 101073: ['D'], 100946: ['V'], 101971: ['V'], 101332: ['D', 'V', 'D'], 101205: ['D'], 101334: ['D'], 102104: ['V'], 101337: ['V'], 100954: ['D', 'D'], 101434: ['D'], 101086: ['V'], 100837: ['V'], 101964: ['D', 'V'], 101601: ['D'], 100923: ['V'], 100581: ['D'], 101606: ['V'], 101733: ['V'], 101736: ['D'], 101948: ['D'], 101482: ['V'], 101543: ['V', 'D'], 100972: ['D'], 101230: ['V'], 101117: ['D'], 101233: ['V'], 101234: ['D', 'D'], 101235: ['V'], 100990: ['D'], 101109: ['V'], 101369: ['D'], 101098: ['V', 'D'], 101374: ['D'], 100607: ['D']}",R,183.0,45.19230769230769,47.05882352941176,38.88888888888889,41.66666666666667,47.5,2.1193348549070756,2.9670687968699054,66.0906423214868,39.22399739158787,15.226605803716986,54.45060319530486,82.21258134490239,43.600867678958785
Mark Kaplan,101422,0,0,1967,"{101889: ['D'], 101956: ['D'], 101126: ['V'], 100935: ['D'], 100529: ['D'], 100815: ['V'], 100944: ['D'], 101715: ['D'], 100631: ['V'], 101593: ['V', 'D'], 101647: ['D'], 101469: ['D'], 101150: ['D'], 101727: ['D'], 101920: ['V'], 101793: ['D'], 100967: ['V', 'V'], 101224: ['V'], 101609: ['D'], 101613: ['V'], 101373: ['D'], 101233: ['D'], 101106: ['V'], 101434: ['D'], 102133: ['V'], 101050: ['D'], 101948: ['D'], 101117: ['D'], 101298: ['D', 'D']}",R,185.0,34.375,50.0,0,42.857142857142854,20.0,3.368176538908246,3.484320557491289,55.16840882694542,37.39837398373984,22.64808362369338,60.04645760743322,58.08823529411765,30.88235294117647
Kent Carlsson,101426,0,0,1968,"{101120: ['D'], 100865: ['V'], 101378: ['V', 'V', 'V', 'V'], 101124: ['D', 'V'], 101381: ['V'], 100870: ['V'], 101036: ['V', 'D', 'D', 'D', 'D'], 101131: ['V', 'V'], 100620: ['V'], 101133: ['V'], 101391: ['V'], 101649: ['V', 'V'], 100628: ['V'], 101142: ['D', 'D', 'V', 'V', 'V', 'V', 'V', 'V'], 101147: ['V', 'V'], 101404: ['V', 'V'], 100893: ['D', 'D', 'D', 'V'], 100894: ['D'], 101412: ['V'], 101382: ['V'], 100530: ['V'], 100395: ['D'], 100653: ['D', 'D', 'D', 'D', 'V', 'D'], 100607: ['V', 'D', 'V'], 100656: ['D', 'D'], 100657: ['D'], 101086: ['V', 'V', 'D'], 101686: ['V', 'V', 'V'], 100411: ['D'], 100160: ['V'], 101441: ['V'], 100930: ['V'], 101387: ['V', 'D'], 100676: ['D', 'D', 'D', 'V'], 101190: ['V'], 100935: ['V'], 100936: ['V', 'D', 'V'], 100938: ['V'], 101195: ['V'], 101964: ['D'], 100941: ['V'], 100942: ['V', 'V'], 100536: ['V', 'V'], 100434: ['D', 'V', 'V'], 101717: ['V'], 100950: ['D', 'V', 'V', 'V'], 100951: ['V'], 100956: ['V'], 101222: ['D'], 100711: ['V', 'V', 'V'], 101481: ['V'], 100460: ['V', 'V'], 101230: ['V'], 101234: ['V', 'D'], 101235: ['D'], 100727: ['V'], 105080: ['V'], 100730: ['V'], 101500: ['D'], 100586: ['V'], 101013: ['V', 'V', 'V'], 100481: ['V'], 100995: ['V'], 100740: ['V', 'V'], 101511: ['D'], 101000: ['V', 'V'], 101004: ['V'], 101062: ['D', 'D', 'D', 'D'], 101012: ['V', 'V'], 100757: ['V'], 101276: ['V', 'V', 'V', 'V'], 100635: ['D'], 101029: ['D', 'V', 'V', 'V', 'V', 'V'], 101031: ['V'], 101035: ['V'], 100780: ['V'], 100782: ['V', 'V'], 101298: ['V', 'D'], 100595: ['V'], 100603: ['V', 'V'], 101048: ['V'], 100282: ['V', 'V', 'V', 'V'], 100284: ['D'], 101309: ['V', 'V'], 100800: ['D', 'V', 'V', 'V'], 101058: ['V'], 101451: ['V'], 101061: ['D'], 101318: ['V'], 101063: ['V', 'V', 'V', 'V'], 101320: ['V'], 100809: ['V', 'V'], 101578: ['V', 'V'], 101073: ['D', 'D', 'V', 'V'], 101074: ['V'], 100515: ['V'], 101589: ['V'], 101113: ['D', 'V'], 101080: ['V'], 100900: ['V'], 100826: ['V'], 101084: ['V'], 101085: ['V'], 100830: ['V'], 101285: ['V', 'V', 'V'], 100579: ['D'], 100836: ['V'], 101606: ['V', 'V', 'D'], 101440: ['D'], 101098: ['V', 'V', 'D', 'V'], 100844: ['V'], 108243: ['V'], 101109: ['D', 'V'], 100600: ['V'], 100857: ['V', 'V', 'V', 'V'], 101115: ['V', 'V'], 101119: ['D', 'D', 'V', 'D']}",R,180.0,73.39449541284404,74.63414634146342,0,0.0,53.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Gajardo,101427,0,0,1968,"{101249: ['V'], 100900: ['D'], 101606: ['D'], 100431: ['D']}",R,0,25.0,25.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stephane Grenier,101429,0,0,1968,"{100536: ['D'], 100603: ['D'], 101381: ['D'], 100837: ['V'], 100807: ['D']}",R,190.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Cortes,101430,0,0,1968,"{100864: ['V'], 101377: ['V'], 101378: ['V'], 101956: ['V'], 100997: ['V'], 101382: ['D'], 101511: ['D'], 100936: ['D'], 101897: ['D', 'D'], 102154: ['D'], 101495: ['D'], 101196: ['V'], 101058: ['D'], 101582: ['D'], 101761: ['D'], 101073: ['D'], 103060: ['D'], 101719: ['V'], 101723: ['V'], 101917: ['D'], 101725: ['V'], 103151: ['D'], 101792: ['D'], 101409: ['D', 'D', 'V'], 101797: ['V'], 101414: ['D'], 101735: ['D'], 101417: ['V'], 101354: ['V'], 101991: ['D'], 100652: ['V'], 101230: ['V'], 101821: ['V'], 101237: ['D'], 101888: ['D'], 101641: ['V'], 101820: ['D'], 102205: ['V'], 101439: ['D']}",R,170.0,42.857142857142854,40.625,0,0.0,50.0,0.737230121116377,2.790942601369142,66.5086887835703,40.179041600842545,15.587151132174828,55.76619273301738,83.45323741007195,48.561151079136685
Dimitri Poliakov,101432,0,0,1968,"{101377: ['D'], 102018: ['D'], 101507: ['V'], 102148: ['D', 'V', 'D'], 102742: ['V'], 101382: ['D'], 101511: ['D', 'D'], 102282: ['V'], 101387: ['V'], 101772: ['D'], 102338: ['D'], 101647: ['V'], 101138: ['D'], 100943: ['V'], 102171: ['V'], 101532: ['V'], 101917: ['V'], 102085: ['D'], 101920: ['V'], 101154: ['D', 'D'], 100763: ['D'], 101924: ['D'], 100870: ['D'], 101767: ['V'], 102223: ['D'], 102133: ['V'], 100790: ['V'], 108856: ['V'], 101179: ['V'], 101820: ['D', 'D'], 101750: ['D'], 101439: ['V', 'D', 'V'], 101312: ['D'], 101185: ['D'], 101826: ['D', 'D'], 101686: ['D'], 101191: ['D'], 101195: ['V'], 101964: ['D'], 102093: ['D', 'V'], 101965: ['D', 'D', 'D', 'D'], 101589: ['V'], 101334: ['D', 'D'], 101337: ['D'], 102362: ['V'], 100815: ['V'], 100829: ['V'], 101733: ['D'], 101601: ['D'], 101475: ['V'], 100837: ['D'], 101222: ['D'], 101735: ['D'], 101609: ['D'], 101703: ['V', 'D'], 103019: ['V'], 101484: ['V'], 101613: ['D'], 101230: ['D'], 102118: ['D'], 101746: ['D'], 101364: ['V'], 101877: ['V'], 102006: ['V'], 102374: ['V'], 101243: ['V'], 101500: ['V'], 103166: ['V']}",R,183.0,42.68292682926829,51.61290322580645,48.0,0.0,30.434782608695656,2.6478055857816467,3.5545883206383753,59.466811751904245,38.103010518679724,19.1512513601741,57.254261878853825,78.97310513447434,46.21026894865526
